,Norway,NO1,NO2,NO3,NO4,NO5
2071-07-17 12:00:00,1.9125789,1.6980299,2.818362,3.2768006,2.4556642,1.5401658
2071-07-18 12:00:00,2.621827,2.014096,3.1225593,2.3175933,2.3660388,1.747801
2071-07-19 12:00:00,2.319775,1.9226289,3.27842,2.3563352,2.2264762,1.7602698
2071-07-20 12:00:00,2.2883716,1.8931303,2.310688,2.3180401,2.2887561,1.5221411
2071-07-21 12:00:00,1.2751218,1.0829035,1.6635545,1.874492,2.2315006,1.1621637
2071-07-22 12:00:00,1.1630353,1.1789008,1.4083565,1.9136996,2.4891787,1.0817037
2071-07-23 12:00:00,1.4340264,1.6202341,2.072396,2.3088849,3.0151775,1.6235341
2071-07-24 12:00:00,1.5370857,1.6255311,3.1534762,2.6801665,4.084852,1.7096812
2071-07-25 12:00:00,2.2599554,1.7736015,4.1155095,2.8841197,3.7834842,2.7528474
2071-07-26 12:00:00,1.2623768,1.2657423,2.7790546,3.9943645,3.4066532,1.9300271
2071-07-27 12:00:00,2.0071702,1.6386216,3.1404257,3.3275812,3.1001854,1.948254
2071-07-28 12:00:00,1.7604461,1.5670295,2.22151,3.5002651,3.020349,1.3975877
2071-07-29 12:00:00,0.99677134,1.2161559,3.0524933,2.9843276,3.04283,1.2669455
2071-07-30 12:00:00,1.4148083,1.4424385,2.885932,2.2866652,3.125458,1.1767591
2071-07-31 12:00:00,1.7644883,1.2804357,2.0672796,1.6102192,2.6331518,1.1763946
2071-08-01 12:00:00,1.8250484,1.4720047,2.4021254,1.9344224,2.56703,1.1132586
2071-08-02 12:00:00,1.2095981,1.1383414,2.7962778,2.1569757,3.546539,1.908231
2071-08-03 12:00:00,1.5039713,1.1882344,2.6981099,2.9613142,3.690385,2.5986245
2071-08-04 12:00:00,2.7847977,2.0265517,4.293687,3.308068,3.1320145,2.4583035
2071-08-05 12:00:00,4.256174,3.361613,5.3350763,5.337189,3.1621342,2.963614
2071-08-06 12:00:00,3.3201628,3.0509057,3.5806937,4.799995,3.4668217,2.6147792
2071-08-07 12:00:00,1.8693194,2.134101,1.83425,3.1797729,2.9423027,1.3492422
