,Norway,NO1,NO2,NO3,NO4,NO5
2036-01-26 16:30:00,0.0,0.0,0.14425872,0.00022441652,0.0,0.024
2036-01-26 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-26 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-27 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-27 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-27 07:30:00,12.607142,10.045666,9.938953,1.6140035,0.2826594,4.976
2036-01-27 10:30:00,107.16428,93.37074,101.05669,36.393177,8.283242,68.076
2036-01-27 13:30:00,54.392857,49.304955,60.970932,20.887793,1.1253889,36.998
2036-01-27 16:30:00,0.0,0.0,0.18677326,0.00067324954,0.0,0.017
2036-01-27 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-27 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-28 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-28 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-28 07:30:00,1.4285715,1.7368422,1.6497093,1.0462298,0.13122083,1.534
2036-01-28 10:30:00,11.735714,17.52322,14.5036335,17.562836,4.2517495,24.798
2036-01-28 13:30:00,5.2642856,9.639318,13.707122,11.975763,0.71014774,24.642
2036-01-28 16:30:00,0.0,0.0,0.15952034,0.005610413,0.0,0.067
2036-01-28 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-28 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-29 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-29 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-29 07:30:00,5.1928573,7.380031,7.4861917,3.6674147,0.46539658,5.262
2036-01-29 10:30:00,36.892857,57.951237,79.30741,62.736088,10.857504,68.584
2036-01-29 13:30:00,26.935715,34.125385,57.789246,35.501347,2.9679239,47.62
2036-01-29 16:30:00,0.0,0.0,0.32049417,0.0067324955,0.0,0.069
2036-01-29 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-29 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-30 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-30 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-30 07:30:00,4.3142858,7.613777,9.851017,3.0601437,0.7274495,5.428
2036-01-30 10:30:00,36.714287,70.23065,75.27979,40.440754,14.0278,62.864
2036-01-30 13:30:00,23.492857,39.167183,57.987644,17.356373,2.9869752,35.644
2036-01-30 16:30:00,0.0,0.0,0.4037064,0.023563735,0.0,0.126
2036-01-30 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-30 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-31 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-31 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-31 07:30:00,17.52143,14.878483,13.19186,2.825404,0.4974728,6.46
2036-01-31 10:30:00,124.26428,112.53638,105.95785,37.52379,10.674961,67.988
2036-01-31 13:30:00,66.15,59.30805,66.45785,19.671005,2.7439735,45.756
2036-01-31 16:30:00,0.0,0.003869969,0.53197676,0.024685817,0.0,0.186
2036-01-31 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-31 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-01 07:30:00,1.4142857,3.7120743,1.9963663,1.4874327,0.9698678,3.226
2036-02-01 10:30:00,8.364285,30.893963,19.650436,20.151705,11.947512,33.774
2036-02-01 13:30:00,5.2785716,16.828947,14.47311,15.48833,2.0528772,21.832
2036-02-01 16:30:00,0.0,0.0023219814,0.18895349,0.022217235,0.0,0.139
2036-02-01 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-01 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-02 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-02 07:30:00,5.714286,8.717492,9.46875,4.999102,1.2369751,6.42
2036-02-02 10:30:00,73.692856,80.87926,79.19768,52.55431,14.127722,53.976
2036-02-02 13:30:00,48.885715,50.514706,39.351746,28.08887,4.04549,29.546
2036-02-02 16:30:00,0.028571429,0.037925698,0.2848837,0.01997307,0.0,0.123
2036-02-02 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-02 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-03 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-03 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-03 07:30:00,17.907143,14.297214,16.946947,3.935368,1.3361198,9.536
2036-02-03 10:30:00,127.27857,113.43421,132.02036,49.517506,14.29374,85.576
2036-02-03 13:30:00,73.5,69.442726,77.11628,28.66158,3.567263,51.868
2036-02-03 16:30:00,0.067857146,0.0630805,0.909157,0.081912026,0.0,0.369
2036-02-03 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-03 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-04 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-04 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-04 07:30:00,9.75,13.23452,10.96221,5.43851,2.1413298,12.238
2036-02-04 10:30:00,87.786674,105.75442,98.83794,43.968124,21.62859,106.02525
2036-02-04 13:30:00,77.057144,67.27631,80.60538,24.180431,6.2881026,45.252
2036-02-04 16:30:00,0.15,0.11958204,1.3742733,0.13644524,0.0,0.565
2036-02-04 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-04 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-05 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-05 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-05 07:30:00,26.242857,22.643188,19.686773,4.890036,2.3637247,10.504
2036-02-05 10:30:00,155.91951,141.5115,127.59891,44.25901,21.49887,96.14579
2036-02-05 13:30:00,86.2,78.523994,73.30741,29.529623,5.285964,70.322
2036-02-05 16:30:00,0.20714286,0.1745356,1.2445494,0.16247755,0.0,1.036
2036-02-05 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-05 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-06 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-06 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-06 07:30:00,27.957144,24.593653,21.779797,5.704219,3.092535,11.988
2036-02-06 10:30:00,162.35707,149.95424,138.65149,51.412766,25.98231,92.66565
2036-02-06 13:30:00,91.15714,83.181885,96.79651,33.07361,7.366835,63.69
2036-02-06 16:30:00,0.325,0.2728328,2.0930233,0.18828546,0.0,0.982
2036-02-06 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-06 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-07 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-07 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-07 07:30:00,29.892857,23.971363,23.798693,7.4744167,3.3190124,16.024
2036-02-07 10:30:00,168.53722,138.25363,164.66644,59.90409,23.953077,129.74522
2036-02-07 13:30:00,95.22143,79.12616,118.6766,35.370735,7.5618196,93.032
2036-02-07 16:30:00,0.46785715,0.37306502,3.0087209,0.2432675,0.0,1.598
2036-02-07 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-07 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-08 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-08 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-08 07:30:00,31.0,25.946594,22.13372,6.744614,3.456454,15.094
2036-02-08 10:30:00,170.95273,151.0746,146.55423,54.77987,22.5201,96.22303
2036-02-08 13:30:00,98.27143,88.83359,93.96512,35.70332,7.1306376,55.964
2036-02-08 16:30:00,0.625,0.5247678,2.5050871,0.26974866,0.0,1.219
