,Norway,NO1,NO2,NO3,NO4,NO5
1971-07-09 12:00:00,1.830153,1.7083743,1.6610589,3.8469546,3.0310032,1.8411593
1971-07-10 12:00:00,2.009961,1.8067825,2.807654,2.2117496,2.3579605,2.3119977
1971-07-11 12:00:00,2.3952448,2.1197274,2.7504246,2.5625298,2.4566038,2.0248911
1971-07-12 12:00:00,2.0039043,2.0109847,3.2636256,2.7394166,3.4916909,2.2245617
1971-07-13 12:00:00,2.6249628,2.0660334,3.003797,3.644616,3.338517,2.4470603
1971-07-14 12:00:00,1.9265184,1.9156604,2.5535767,3.2976367,4.1960797,1.9905515
1971-07-15 12:00:00,1.2994034,1.2775401,2.222592,2.8301876,2.69059,1.9745945
1971-07-16 12:00:00,2.212232,2.2990835,2.9599328,3.9425821,3.070962,3.1460323
1971-07-17 12:00:00,2.6614296,2.1463048,3.283856,4.0050564,3.4422002,2.3033943
1971-07-18 12:00:00,3.2232804,2.280476,4.06524,2.3889034,3.8734763,2.8271174
1971-07-19 12:00:00,2.1451116,1.3665475,3.4326184,2.0161881,4.415833,2.5552769
1971-07-20 12:00:00,1.0161989,1.0716299,3.429209,2.9118068,3.5065682,2.0968897
1971-07-21 12:00:00,1.6194302,1.7271265,3.8225796,2.634218,3.1137145,2.6653526
1971-07-22 12:00:00,3.0536525,2.7114477,4.519118,2.928329,5.4650917,2.8865082
1971-07-23 12:00:00,2.0083742,1.8529032,4.03295,2.8343573,4.9609995,2.373196
1971-07-24 12:00:00,1.7023273,1.4762987,3.506309,1.9610703,3.04246,1.8894658
1971-07-25 12:00:00,1.8219713,1.7212391,3.6599782,1.9349357,2.572603,2.0683198
1971-07-26 12:00:00,1.3683113,1.3767799,3.2374852,4.0897884,2.174832,2.194141
1971-07-27 12:00:00,2.1454253,1.8872596,3.8307586,3.933428,2.740272,1.8939778
1971-07-28 12:00:00,2.1554613,1.6792895,3.3819175,2.1375656,2.6411316,1.7882291
1971-07-29 12:00:00,3.4104178,2.3681736,3.532131,2.262026,3.3023596,2.354754
1971-07-30 12:00:00,1.3509662,1.5210056,2.8508446,2.9398873,3.5355422,1.2648289
1971-07-31 12:00:00,2.0836904,1.9724231,5.161596,2.32923,3.4469972,2.2548602
1971-08-01 12:00:00,1.9958255,1.8870265,4.9814463,2.122766,2.8127494,2.2459857
1971-08-02 12:00:00,2.9391227,2.3532841,3.7438536,3.8933904,3.0430396,2.8763723
1971-08-03 12:00:00,1.7959847,1.5430849,2.4331706,2.3590765,3.8470435,1.9107057
1971-08-04 12:00:00,2.863307,1.9779495,4.163454,3.686355,3.6498578,2.1190696
1971-08-05 12:00:00,2.10961,2.1508956,3.0798595,4.9396486,3.5188818,1.9266623
1971-08-06 12:00:00,2.01474,1.9494934,2.2325008,4.53441,3.711803,1.5375174
1971-08-07 12:00:00,1.4849521,1.6531016,2.7771256,3.4746199,4.118676,1.2354925
1971-08-08 12:00:00,1.2102263,1.2520585,2.8344061,1.8724792,3.5695872,1.5922801
1971-08-09 12:00:00,1.8352661,1.6753056,3.1096559,2.6033144,3.2937667,2.292194
1971-08-10 12:00:00,1.271172,1.1833159,2.718686,2.1894214,2.3704991,1.8750513
1971-08-11 12:00:00,2.0318875,1.857314,2.6699052,2.8127713,2.5514758,1.8021625
1971-08-12 12:00:00,1.6482911,1.6083423,1.6462331,2.5935066,2.5456626,1.3320853
1971-08-13 12:00:00,1.4195349,1.5726289,2.512139,2.4737127,2.6690862,1.4074881
