,Norway,NO1,NO2,NO3,NO4,NO5
2036-04-30 12:00:00,2.5044646,2.162078,4.490279,3.632529,5.232104,3.0188076
2036-05-01 12:00:00,3.5628448,3.781057,5.067002,3.9508367,5.007027,3.2657406
2036-05-02 12:00:00,3.5493152,3.6352134,5.9907675,3.809275,5.6548705,3.0613174
2036-05-03 12:00:00,2.3471286,2.6986656,5.3664365,3.0151942,5.251708,2.6101205
2036-05-04 12:00:00,1.8984959,2.02135,3.5647995,3.7676132,5.146694,2.6744444
2036-05-05 12:00:00,2.5069923,2.7373552,3.0667014,5.137948,4.2947974,3.342705
2036-05-06 12:00:00,1.736697,1.9478588,3.6066642,4.369647,2.9407995,3.2834175
2036-05-07 12:00:00,3.197704,2.3288515,4.241898,3.4976397,3.5657153,3.671794
2036-05-08 12:00:00,2.6031659,2.3042843,4.494646,3.6572714,5.426031,2.9225519
2036-05-09 12:00:00,2.34572,2.3030603,5.6972485,3.192985,4.821657,3.1606188
2036-05-10 12:00:00,3.2188704,2.8005595,7.1463394,3.972963,4.6100693,4.0969334
2036-05-11 12:00:00,4.6737905,4.078568,8.579584,4.2297673,4.4723263,5.325003
2036-05-12 12:00:00,5.817885,5.39485,7.8109527,6.7445936,6.2372217,5.0882945
2036-05-13 12:00:00,3.0739048,3.1144543,5.8746424,5.825774,8.944916,5.5078516
2036-05-14 12:00:00,3.878177,3.1979585,5.657795,4.3307366,5.9599876,5.528371
2036-05-15 12:00:00,4.238233,3.8390918,6.1457663,5.3578568,5.9300427,6.2782383
2036-05-16 12:00:00,2.5848248,2.5053208,4.7185597,4.5082817,6.227697,4.825315
2036-05-17 12:00:00,2.7807655,2.4226613,3.7242787,2.7112563,6.0785575,2.7215703
2036-05-18 12:00:00,1.8047367,2.2665455,4.972805,2.6453907,5.207591,4.335861
2036-05-19 12:00:00,3.0190723,2.5221663,2.6338303,2.4537556,3.2703636,2.4817586
2036-05-20 12:00:00,1.7339149,2.008986,2.3323722,3.920992,4.146315,3.019345
2036-05-21 12:00:00,3.822702,4.031245,3.9718444,6.7472525,4.977194,5.1570745
2036-05-22 12:00:00,3.3325148,3.1151674,2.887063,3.518065,6.10701,1.7684745
2036-05-23 12:00:00,2.3771384,2.347787,3.489539,3.1638658,3.9971569,3.6129155
2036-05-24 12:00:00,4.268242,4.4982624,7.3288097,7.1936502,7.6499205,6.1099095
2036-05-25 12:00:00,3.4572918,3.6421235,5.115202,4.770949,8.615496,4.6484146
2036-05-26 12:00:00,1.7170686,1.906031,3.490323,4.3416934,3.823758,2.9740875
2036-05-27 12:00:00,4.187968,3.7335885,5.4266663,5.18283,7.2828674,5.3566375
2036-05-28 12:00:00,4.730315,4.841939,6.6720595,5.128567,6.535939,5.8120513
2036-05-29 12:00:00,4.2591786,3.5394933,4.2317023,4.7901125,5.663707,3.2079206
2036-05-30 12:00:00,4.432107,3.7427492,6.36133,4.6345053,7.044291,4.5431404
2036-05-31 12:00:00,2.3867257,2.4392836,4.4788356,5.114743,6.8757443,4.455876
2036-06-01 12:00:00,2.4100833,2.7460608,4.551043,4.1852274,7.808394,3.8143706
2036-06-02 12:00:00,2.6805363,2.8044348,3.3423622,3.5069568,6.8360286,2.50154
2036-06-03 12:00:00,2.6993723,2.320233,3.2964573,3.4046395,6.7789006,2.0822113
2036-06-04 12:00:00,1.3900892,1.6398423,4.672921,3.5034137,3.5525594,3.5657423
2036-06-05 12:00:00,4.1786575,4.309233,8.494901,5.314799,4.1376762,7.1682987
2036-06-06 12:00:00,3.539214,3.6394928,6.1338286,4.121058,4.7460747,5.1522017
2036-06-07 12:00:00,2.8528647,2.305528,3.8331156,7.0065956,7.082026,4.5813084
2036-06-08 12:00:00,1.2834976,1.711897,2.304381,5.1570897,4.2763233,4.0115204
2036-06-09 12:00:00,1.7804935,1.5212493,1.9421798,2.4902894,4.067184,2.0443969
2036-06-10 12:00:00,2.8686628,2.743357,4.3983383,3.5762036,3.2310815,4.323798
2036-06-11 12:00:00,1.5492262,1.8795159,3.6584167,3.7604573,3.3575206,2.9886596
2036-06-12 12:00:00,2.5831747,2.7314374,4.4321775,4.0528116,3.4730964,5.3761406
2036-06-13 12:00:00,3.6203077,3.731838,6.919101,6.1909533,6.15033,7.4482737
2036-06-14 12:00:00,4.7561865,4.7469683,7.5925875,5.9035835,6.6861005,5.456757
2036-06-15 12:00:00,4.2084527,4.1541705,8.287534,4.7655954,2.9843564,6.0769253
2036-06-16 12:00:00,4.9828134,5.3357086,7.6936703,7.317601,6.180723,6.77325
2036-06-17 12:00:00,4.669003,4.512236,7.1818137,6.611523,7.487456,6.7487116
2036-06-18 12:00:00,3.7336,4.1065245,5.757513,6.7029405,8.743938,5.7575793
2036-06-19 12:00:00,3.0617254,3.482208,4.9243016,6.9972625,8.327038,5.022922
2036-06-20 12:00:00,3.1032307,3.4771166,4.423029,5.8393645,6.952453,3.8671265
2036-06-21 12:00:00,2.5339344,2.90427,3.5507128,4.4417825,7.6244755,2.6277287
2036-06-22 12:00:00,4.958189,4.481477,6.592202,6.460017,5.3535,6.1659775
2036-06-23 12:00:00,4.5985107,5.3067803,7.65471,6.380399,3.6197104,6.896886
2036-06-24 12:00:00,3.4904313,4.1207128,5.4388485,5.0107975,4.373456,4.412858
2036-06-25 12:00:00,2.3431778,2.3898785,2.7967243,2.728519,5.9690514,2.3886747
2036-06-26 12:00:00,2.881074,2.6221893,3.2208421,3.5557048,4.0439706,2.259936
2036-06-27 12:00:00,5.3081,4.9130363,4.820054,5.080772,4.097051,3.20968
2036-06-28 12:00:00,3.5975945,3.9000645,5.4994917,7.1601667,6.016995,6.421327
2036-06-29 12:00:00,4.4081225,4.2812214,4.404797,4.484923,7.426746,4.0962257
