,Norway,NO1,NO2,NO3,NO4,NO5
2036-06-17 12:00:00,4.401768,3.5118475,3.4997566,5.6713147,5.9345136,2.5134897
2036-06-18 12:00:00,2.0837,1.962385,3.688864,4.6085057,5.0767035,2.625841
2036-06-19 12:00:00,3.6066358,3.0889304,5.4672685,3.5675063,3.384489,2.8158667
2036-06-20 12:00:00,2.3401294,2.155039,2.9319174,3.9204965,3.7407558,2.1848187
2036-06-21 12:00:00,2.2685213,2.4574213,4.5089135,3.0049868,2.7643743,2.5228293
2036-06-22 12:00:00,1.8764093,1.9227428,2.1335819,3.3958554,4.747846,1.3201445
2036-06-23 12:00:00,1.9595249,1.9473932,5.3974085,3.3063762,4.4680886,2.7421923
2036-06-24 12:00:00,3.4790103,2.8459523,5.150139,4.215856,3.3132253,3.2301087
2036-06-25 12:00:00,2.2915282,2.387962,3.6832678,4.277305,2.9163678,2.9527779
2036-06-26 12:00:00,1.8556354,1.7142221,3.7461324,2.8190799,3.3273952,2.5945492
2036-06-27 12:00:00,2.4753022,2.3169472,3.940162,3.1199527,3.0241907,2.179127
2036-06-28 12:00:00,1.3788159,1.4826747,3.215831,2.562712,2.5442927,2.2253501
2036-06-29 12:00:00,1.6351559,1.5163383,3.072458,2.569395,2.5051422,1.5836219
2036-06-30 12:00:00,0.89884937,1.0118961,3.3166466,3.9148362,3.4611807,2.0135922
2036-07-01 12:00:00,0.9260043,1.2694489,3.7229035,4.880715,4.4889574,2.0646658
2036-07-02 12:00:00,1.2074268,1.2278202,2.9590738,2.8143709,4.84936,1.5197389
2036-07-03 12:00:00,0.7954891,1.0181559,1.8414638,1.6395036,2.684553,1.4071681
2036-07-04 12:00:00,0.76033604,1.0080056,1.8918972,2.5916557,3.3800402,1.7951523
2036-07-05 12:00:00,0.9639298,1.0496267,1.8676674,3.3011124,4.7796717,1.2571515
2036-07-06 12:00:00,1.1929162,1.122319,1.6784729,3.9630046,4.9330974,1.1459647
2036-07-07 12:00:00,1.2715027,1.3032601,2.300369,3.664521,3.6658256,1.1979563
2036-07-08 12:00:00,1.2527931,1.1654328,2.3289602,3.9654088,3.9561343,1.3842747
2036-07-09 12:00:00,1.0182796,1.0751069,1.8317556,4.336363,4.1336393,1.1234834
2036-07-10 12:00:00,1.6258543,1.4213842,3.4733996,4.2860427,2.8131967,2.343473
2036-07-11 12:00:00,2.4127357,1.9465975,3.2806942,3.4172137,4.177604,2.5252428
2036-07-12 12:00:00,1.5342162,1.4727867,4.090026,3.6071656,3.686278,1.6245368
2036-07-13 12:00:00,1.8557477,1.7215583,2.880326,2.5047314,2.485895,1.6623406
2036-07-14 12:00:00,1.7562106,1.5381036,3.299782,2.4336398,2.138812,2.2912142
2036-07-15 12:00:00,2.0825665,2.0020263,2.207934,4.574973,3.3449428,2.454362
2036-07-16 12:00:00,1.0369446,1.0988356,1.6163385,2.7466848,4.0635595,1.826026
2036-07-17 12:00:00,2.192807,1.8927597,3.0872958,3.3616698,2.5631633,1.6731488
2036-07-18 12:00:00,2.0664928,2.0653558,3.2760518,3.5684357,2.9208047,2.9105897
2036-07-19 12:00:00,2.677384,2.2695193,2.5932174,3.1473825,3.2544997,1.8728913
2036-07-20 12:00:00,1.0000808,1.0633291,2.2572842,2.0235908,3.2264397,1.3821579
2036-07-21 12:00:00,0.9112567,1.0484227,1.6497902,2.9063964,3.311303,1.1309446
2036-07-22 12:00:00,1.4222177,1.2598641,3.4005363,2.556971,3.0050704,1.5581735
2036-07-23 12:00:00,2.4427516,1.9477673,3.8005974,2.7012806,2.5398054,2.0956013
2036-07-24 12:00:00,2.6936867,2.2420812,2.7513697,2.8700655,2.4127355,2.0407412
2036-07-25 12:00:00,3.3273525,2.640769,2.923489,4.196084,3.1313004,2.7857618
2036-07-26 12:00:00,1.6376452,1.4698495,2.8107142,2.510429,4.1339636,1.3814886
2036-07-27 12:00:00,1.7503891,1.799015,2.599413,2.6460288,3.985377,1.4296011
2036-07-28 12:00:00,2.1686666,1.6880399,2.7236953,2.0778723,2.7361279,1.7483578
2036-07-29 12:00:00,2.5285778,1.8989403,2.8022046,2.181305,2.787538,1.8580893
2036-07-30 12:00:00,1.6568084,1.5656565,3.1734555,2.739799,3.324062,1.956453
2036-07-31 12:00:00,2.0014148,1.8509616,2.3947375,2.956208,3.237618,1.9834613
2036-08-01 12:00:00,1.6783352,1.4470122,2.6118934,2.7084312,3.2196834,1.8044025
2036-08-02 12:00:00,2.2247782,1.937292,3.3466501,3.6247375,3.6055326,2.2016008
2036-08-03 12:00:00,2.2709622,2.0931883,4.3588495,3.6735868,3.4350817,2.6716363
2036-08-04 12:00:00,2.9246728,2.6174483,2.7756464,3.6129398,2.9643705,2.236591
2036-08-05 12:00:00,2.844821,2.5338438,2.6037412,3.2787907,2.5559618,2.0376368
2036-08-06 12:00:00,1.3024348,1.5381463,4.131885,3.3058834,2.678236,2.2652051
2036-08-07 12:00:00,1.3543974,1.4698493,2.8984194,2.8457136,2.967503,2.1132483
2036-08-08 12:00:00,2.0692809,1.645351,3.9924445,2.993322,3.1770408,2.308997
2036-08-09 12:00:00,2.7363687,2.311658,3.2116327,3.1879575,2.9439213,2.51087
2036-08-10 12:00:00,2.868962,2.5758195,3.6876001,3.262435,2.8784523,3.1372812
2036-08-11 12:00:00,1.724339,1.9739153,4.910107,2.3764498,3.5601728,2.981766
2036-08-12 12:00:00,2.1814828,2.4647806,5.1885176,2.4823174,3.5783339,2.8164434
2036-08-13 12:00:00,1.9679761,1.9747164,3.3016107,3.5043895,4.033847,2.1151066
2036-08-14 12:00:00,1.9093219,1.5513316,2.5227964,3.376741,5.1933794,1.3617224
2036-08-15 12:00:00,1.147527,1.0952814,1.9768639,2.9038105,4.779692,1.1518989
2036-08-16 12:00:00,1.6643436,1.3803642,1.8131263,2.727431,4.204193,1.4385396
2036-08-17 12:00:00,1.9381969,1.4391795,1.9981496,4.276306,2.7613368,1.2087382
2036-08-18 12:00:00,1.9353486,1.5858699,2.1963446,4.150609,2.855917,1.7544186
2036-08-19 12:00:00,1.3492147,1.585906,3.57884,3.1760466,3.0461774,2.2068877
2036-08-20 12:00:00,3.0467806,2.6759224,3.952893,3.5765247,2.6135163,2.458376
2036-08-21 12:00:00,2.1832838,2.056248,2.9369395,2.3664567,1.8921252,1.5775625
2036-08-22 12:00:00,3.481236,2.9111688,3.7551281,2.6290877,2.7968504,2.4611654
2036-08-23 12:00:00,3.3085823,2.7199929,3.1924105,3.8753476,2.6897361,2.075266
2036-08-24 12:00:00,2.3097925,1.8882228,2.9727538,3.1641371,2.8032603,2.0793164
2036-08-25 12:00:00,1.9000967,1.618451,2.3099885,2.740683,3.064945,1.6901798
2036-08-26 12:00:00,2.0904167,1.5532875,2.4685497,2.764979,2.0903738,2.0674634
2036-08-27 12:00:00,1.7795038,1.3802862,1.9874207,3.5010371,3.6577458,1.1819569
2036-08-28 12:00:00,1.5020323,1.1743101,2.5154145,2.5895824,4.330972,1.1906872
2036-08-29 12:00:00,1.3333306,1.2229968,2.605873,1.4800687,2.6683116,1.0764071
2036-08-30 12:00:00,1.7199856,1.2385907,2.9733605,2.0809045,3.8442526,1.9111012
2036-08-31 12:00:00,0.9692153,1.1497256,2.8946278,3.0001643,4.784273,2.9337032
2036-09-01 12:00:00,1.5259326,1.3633561,2.2851439,4.088139,4.2700024,2.2332454
2036-09-02 12:00:00,1.0796413,1.0273125,1.9807273,3.0276866,3.4642367,1.5831889
2036-09-03 12:00:00,1.1379759,1.4171379,2.059504,4.050199,3.1198041,1.4731244
2036-09-04 12:00:00,1.5882714,1.4974138,2.5207002,3.598206,2.6876848,1.1363989
2036-09-05 12:00:00,1.5738716,1.3859565,3.1191425,1.8798062,3.1611838,1.3864386
2036-09-06 12:00:00,2.4032314,1.6305168,2.6355736,1.6876827,2.577776,1.2971392
2036-09-07 12:00:00,1.6274722,1.3765862,3.0518212,1.9608573,2.1690023,2.4106328
2036-09-08 12:00:00,2.8274937,2.1278512,4.2955465,3.1984556,3.6872404,3.2858818
2036-09-09 12:00:00,3.7811353,3.4088266,5.1575937,6.3417106,5.4494867,3.4703364
2036-09-10 12:00:00,2.264823,2.1397567,4.9419637,5.303898,7.3251143,3.5739949
2036-09-11 12:00:00,2.631627,2.725457,4.7759147,4.8536735,4.712119,3.4567297
2036-09-12 12:00:00,3.6964164,3.3905613,4.819629,5.050616,4.035943,3.4594877
2036-09-13 12:00:00,3.1428504,2.7983668,5.124778,4.6162944,5.341566,3.155144
2036-09-14 12:00:00,2.7749352,2.5842283,4.2285557,5.145383,5.522935,3.301007
2036-09-15 12:00:00,3.613563,2.824177,5.2982464,3.2113469,6.58263,3.1514897
2036-09-16 12:00:00,2.9854035,2.7431934,4.3801475,3.2975333,3.0331287,3.6046717
2036-09-17 12:00:00,1.6647213,1.7699472,4.2111073,2.9864097,2.10534,2.7287786
2036-09-18 12:00:00,1.9787116,2.1841838,4.9797254,4.807331,3.5528455,3.5935676
2036-09-19 12:00:00,2.3555226,2.4556963,3.7682908,5.3641605,5.5760875,2.8683856
2036-09-20 12:00:00,1.5511699,1.3662897,2.4965723,3.309382,8.459454,2.139783
2036-09-21 12:00:00,1.7172042,1.5243189,4.1404724,2.5108283,6.2656226,2.101013
2036-09-22 12:00:00,1.6426464,1.4450743,4.2776904,2.1622877,4.223677,2.2355065
2036-09-23 12:00:00,1.634886,1.3452634,4.4503856,2.884073,4.5167284,2.3757446
2036-09-24 12:00:00,2.1574264,1.7297976,4.447668,3.0766726,3.7081747,2.7362874
2036-09-25 12:00:00,2.8777,2.3729205,5.319716,3.9847722,4.0756035,2.807101
2036-09-26 12:00:00,2.2909322,2.0412357,3.8233712,3.4868236,5.5952234,2.3281329
2036-09-27 12:00:00,2.0916085,1.9641445,3.5443835,2.4218237,4.076175,2.7699256
2036-09-28 12:00:00,1.1847081,1.0978531,2.0804029,3.0618205,3.3786907,1.291296
2036-09-29 12:00:00,1.3271956,1.7802614,2.985854,3.2420678,3.2034168,1.4493519
2036-09-30 12:00:00,2.093291,1.7856598,4.4584,3.745811,4.432319,2.8794708
2036-10-01 12:00:00,3.6688852,2.9658544,5.785557,3.8501348,3.5168421,3.3694763
2036-10-02 12:00:00,3.1761613,2.6782978,5.026578,3.9223022,2.3606412,3.7934885
2036-10-03 12:00:00,1.8076437,1.6002519,3.172728,2.6793463,3.5611987,2.2767656
2036-10-04 12:00:00,1.8581314,1.8764246,3.5544846,4.2104106,5.936414,2.518615
2036-10-05 12:00:00,1.0434864,1.4408025,3.1203606,3.9306772,5.8243356,2.1739337
2036-10-06 12:00:00,1.4360814,1.8567014,3.4123836,4.631403,7.2514377,2.2652464
2036-10-07 12:00:00,1.8790178,2.121776,4.049359,4.4050736,7.8283844,3.0925312
2036-10-08 12:00:00,2.2648087,2.0330195,3.2557464,3.0963366,4.943522,2.3425543
2036-10-09 12:00:00,1.6993036,2.0554316,3.5567207,5.754795,3.8411074,2.7371778
