,Norway,NO1,NO2,NO3,NO4,NO5
1971-08-27 12:00:00,3.4308085,2.5429738,3.7857275,3.9394965,3.475504,3.323629
1971-08-28 12:00:00,2.7282815,2.3954072,2.501767,4.6421027,5.3653874,2.2716842
1971-08-29 12:00:00,3.2031765,2.7865095,2.6335964,4.310747,4.5719256,1.740831
1971-08-30 12:00:00,2.5193558,2.227942,2.4946303,4.240651,3.557981,2.4868848
1971-08-31 12:00:00,1.9350773,2.2610068,6.5085206,5.0140986,4.001255,5.6468477
1971-09-01 12:00:00,3.0995088,3.2131612,7.912088,5.520602,5.5075192,5.819541
1971-09-02 12:00:00,1.8556434,1.7116996,4.9346848,4.7531714,6.6920805,3.03119
1971-09-03 12:00:00,2.1789742,2.5837636,6.204384,5.200695,5.8691726,6.3630095
1971-09-04 12:00:00,3.8667235,3.5423732,4.7752867,4.0066814,5.884476,4.8079677
1971-09-05 12:00:00,3.658068,3.570069,4.6401086,4.4414544,3.8033905,4.1195908
1971-09-06 12:00:00,2.8798018,2.7664866,4.167813,3.8028493,3.2293427,3.9387348
1971-09-07 12:00:00,2.1475966,2.544117,5.071314,5.9106464,2.8788896,5.560466
1971-09-08 12:00:00,2.384421,2.533272,4.8640327,5.128927,2.6039765,4.7369905
1971-09-09 12:00:00,3.1998048,3.1189463,4.003424,3.870168,3.6036494,3.1767397
1971-09-10 12:00:00,3.2612963,3.5282698,6.2528234,6.715473,5.6544414,6.7911954
1971-09-11 12:00:00,5.0294976,4.8435125,10.053266,7.5491343,8.38246,8.965598
1971-09-12 12:00:00,5.35915,5.469111,9.425144,8.177204,6.3945737,8.908094
1971-09-13 12:00:00,6.366151,5.911341,11.02217,7.539396,5.517177,9.654045
1971-09-14 12:00:00,5.025629,4.9717097,9.166874,6.250993,5.219254,7.622034
1971-09-15 12:00:00,4.2019954,4.311315,6.9257765,7.7947836,5.059715,7.6425
1971-09-16 12:00:00,4.6095285,4.433564,5.851132,5.8699665,7.1848044,5.147299
1971-09-17 12:00:00,5.0878296,5.607941,9.6969,8.628845,6.6948833,9.238341
1971-09-18 12:00:00,5.0911183,5.5359983,9.628472,8.960065,7.891208,8.50564
1971-09-19 12:00:00,2.0993164,2.3082051,8.684142,6.57247,6.7814603,7.2025976
1971-09-20 12:00:00,3.8366604,4.221094,6.5649614,4.832646,3.7975907,4.9092727
1971-09-21 12:00:00,4.052346,4.5670915,5.756165,6.1321936,3.6350079,5.1640253
1971-09-22 12:00:00,3.9080906,4.4319444,5.5329056,7.1811066,7.329293,4.794889
1971-09-23 12:00:00,3.8145652,3.879006,3.487468,3.7090888,6.418884,2.3445723
1971-09-24 12:00:00,2.245905,2.5746639,5.1524553,7.0278416,7.5731936,6.106657
1971-09-25 12:00:00,2.7333379,2.578325,4.5332174,6.622513,7.1356373,3.7996314
1971-09-26 12:00:00,3.5285885,3.8958578,6.080778,10.571247,7.8502283,8.41749
1971-09-27 12:00:00,2.8201175,3.2241812,4.356808,7.3434176,8.909206,4.9368157
1971-09-28 12:00:00,3.790959,3.98118,6.506596,7.2893825,7.795613,7.6555185
1971-09-29 12:00:00,3.501908,3.2528703,4.9212523,4.874389,8.9630995,2.9361787
1971-09-30 12:00:00,2.05443,2.0099175,4.182353,4.3527546,4.302277,3.8496776
1971-10-01 12:00:00,3.8482182,3.905058,7.1656594,8.3040495,6.4618835,7.4640975
1971-10-02 12:00:00,5.82948,5.521467,9.296821,9.534059,6.8507547,8.830233
1971-10-03 12:00:00,5.582462,5.4389205,9.332784,8.642969,7.103401,8.060852
1971-10-04 12:00:00,3.4798284,3.2863977,5.668774,5.3880224,6.6401467,3.3056421
1971-10-05 12:00:00,1.7740915,1.8886689,3.1929314,4.3879366,5.3411946,2.4674752
1971-10-06 12:00:00,0.98041505,1.2128453,2.1531997,5.751826,4.577528,1.8740996
1971-10-07 12:00:00,1.6637266,1.664326,3.6328213,5.7203374,5.468597,3.056571
1971-10-08 12:00:00,4.844376,3.8339658,6.201243,5.0511537,9.305052,3.5900571
1971-10-09 12:00:00,3.916762,4.434223,7.23734,7.200952,6.190057,6.4441924
